list flights from phoenix to detroit on wednesday	( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 phoenix:_ci ) ( _to $0 detroit:_ci ) ( _day $0 wednesday:_da ) ) )
what is the fare going from baltimore to boston one way on november seventh	( _lambda $0 e ( _exists $1 ( _and ( _oneway $1 ) ( _from $1 baltimore:_ci ) ( _to $1 boston:_ci ) ( _day_number $1 7:_dn ) ( _month $1 november:_mn ) ( _= ( _fare $1 ) $0 ) ) ) )
i would like to see the flights from denver to philadelphia	( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 denver:_ci ) ( _to $0 philadelphia:_ci ) ) )
on usa air how many flights leaving oakland on july twenty seventh to boston nonstop	( _count $0 ( _and ( _flight $0 ) ( _nonstop $0 ) ( _airline $0 us:_al ) ( _from $0 oakland:_ci ) ( _to $0 boston:_ci ) ( _day_number $0 27:_dn ) ( _month $0 july:_mn ) ) )
what is the earliest flight from boston to atlanta	( _argmin $0 ( _and ( _flight $0 ) ( _from $0 boston:_ci ) ( _to $0 atlanta:_ci ) ) ( _departure_time $0 ) )
all flights from denver to philadelphia	( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 denver:_ci ) ( _to $0 philadelphia:_ci ) ) )
flights from cleveland to kansas city	( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 cleveland:_ci ) ( _to $0 kansas_city:_ci ) ) )
show me the first class fares from baltimore to dallas	( _lambda $0 e ( _exists $1 ( _and ( _class_type $1 first:_cl ) ( _from $1 baltimore:_ci ) ( _to $1 dallas:_ci ) ( _= ( _fare $1 ) $0 ) ) ) )
find travel arrangements for a round trip flight from baltimore to pittsburgh	( _lambda $0 e ( _and ( _flight $0 ) ( _round_trip $0 ) ( _from $0 baltimore:_ci ) ( _to $0 pittsburgh:_ci ) ) )
show me flights from pittsburgh to san francisco on sunday	( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 pittsburgh:_ci ) ( _to $0 san_francisco:_ci ) ( _day $0 sunday:_da ) ) )
show me flights between new york city and las vegas on sunday	( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 new_york:_ci ) ( _to $0 las_vegas:_ci ) ( _day $0 sunday:_da ) ) )
what flights do you have from burbank to tacoma washington	( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 burbank:_ci ) ( _to $0 tacoma:_ci ) ) )
