show me the ent0:_al flights from ent0:_ci to ent1:_ci	add_operation:-:_and add_node:-:$0 add_type_node:-:_flight arg_node:-:$0 add_node:-:$A add_entity_node:-:ent0:_al arg_node:-:$A add_edge:-:_airline arg_node:-:$0 arg_node:-:$A add_node:-:$B add_entity_node:-:ent0:_ci arg_node:-:$B add_edge:-:_from arg_node:-:$0 arg_node:-:$B add_node:-:$C add_entity_node:-:ent1:_ci arg_node:-:$C add_edge:-:_to arg_node:-:$0 arg_node:-:$C end_operation:-:_and return:-:$0 end_action:-:end	ent0:_ci:::denver:_ci ent1:_ci:::baltimore:_ci ent0:_al:::ua:_al
i would like a ent0:_al flight from ent0:_ci to ent1:_ci with a stopover in ent2:_ci please	add_operation:-:_and add_node:-:$0 add_type_node:-:_flight arg_node:-:$0 add_node:-:$A add_entity_node:-:ent0:_al arg_node:-:$A add_edge:-:_airline arg_node:-:$0 arg_node:-:$A add_node:-:$B add_entity_node:-:ent0:_ci arg_node:-:$B add_edge:-:_from arg_node:-:$0 arg_node:-:$B add_node:-:$C add_entity_node:-:ent1:_ci arg_node:-:$C add_edge:-:_to arg_node:-:$0 arg_node:-:$C add_node:-:$D add_entity_node:-:ent2:_ci arg_node:-:$D add_edge:-:_stop arg_node:-:$0 arg_node:-:$D end_operation:-:_and return:-:$0 end_action:-:end	ent2:_ci:::denver:_ci ent1:_ci:::san_diego:_ci ent0:_ci:::toronto:_ci ent0:_al:::us:_al
are there any nonstop flights leaving from ent0:_ci arriving in ent1:_ci on ent0:_mn ent0:_dn	add_operation:-:_and add_node:-:$0 add_node:-:$A add_entity_node:-:ent0:_mn arg_node:-:$A add_edge:-:_month_arrival arg_node:-:$0 arg_node:-:$A add_node:-:$B add_entity_node:-:ent1:_ci arg_node:-:$B add_edge:-:_to arg_node:-:$0 arg_node:-:$B add_node:-:$C add_entity_node:-:ent0:_ci arg_node:-:$C add_edge:-:_from arg_node:-:$0 arg_node:-:$C add_type_node:-:_flight arg_node:-:$0 add_node:-:$D add_entity_node:-:ent0:_dn arg_node:-:$D add_edge:-:_day_number_arrival arg_node:-:$0 arg_node:-:$D add_type_node:-:_nonstop arg_node:-:$0 end_operation:-:_and return:-:$0 end_action:-:end	ent0:_ci:::denver:_ci ent1:_ci:::baltimore:_ci ent0:_dn:::7:_dn ent0:_mn:::july:_mn
how can i get from ent0:_ci to ent1:_ci and back in the same day and have the most hours on the ground in ent2:_ci	add_operation:-:_and add_operation:-:_equals add_operation:-:_argmin add_operation:-:_and add_node:-:$2 add_type_node:-:_flight arg_node:-:$2 add_node:-:$A add_entity_node:-:ent0:_ci arg_node:-:$A add_edge:-:_from arg_node:-:$2 arg_node:-:$A add_node:-:$B add_entity_node:-:ent2:_ci arg_node:-:$B add_edge:-:_to arg_node:-:$2 arg_node:-:$B end_operation:-:_and add_type_node:-:_arrival_time arg_node:-:$2 end_operation:-:_argmin ope_for:-:$2 add_node:-:$0 end_operation:-:_equals add_operation:-:_equals add_operation:-:_argmax add_operation:-:_and add_node:-:$3 add_type_node:-:_flight arg_node:-:$3 add_edge:-:_to arg_node:-:$3 arg_node:-:$A add_edge:-:_from arg_node:-:$3 arg_node:-:$B end_operation:-:_and add_type_node:-:_departure_time arg_node:-:$3 end_operation:-:_argmax ope_for:-:$3 add_node:-:$1 end_operation:-:_equals end_operation:-:_and return:-:$1 return:-:$0 end_action:-:end	ent2:_ci:::atlanta:_ci ent0:_ci:::boston:_ci
are there any flights between ent0:_ci and ent1:_ci using a ent0:_ac	add_operation:-:_and add_node:-:$0 add_type_node:-:_flight arg_node:-:$0 add_node:-:$A add_entity_node:-:ent0:_ac arg_node:-:$A add_edge:-:_aircraft_code arg_node:-:$0 arg_node:-:$A add_node:-:$B add_entity_node:-:ent0:_ci arg_node:-:$B add_edge:-:_from arg_node:-:$0 arg_node:-:$B add_node:-:$C add_entity_node:-:ent1:_ci arg_node:-:$C add_edge:-:_to arg_node:-:$0 arg_node:-:$C end_operation:-:_and return:-:$0 end_action:-:end	ent1:_ci:::baltimore:_ci ent0:_ac:::j31:_ac ent0:_ci:::pittsburgh:_ci
what does ent0:_rc stand for for meals	add_node:-:$A add_entity_node:-:ent0:_rc arg_node:-:$A return:-:$A end_action:-:end	ent0:_rc:::d_s:_rc
ent0:_ci to ent1:_ci ent0:_da	add_operation:-:_and add_node:-:$0 add_node:-:$A add_entity_node:-:ent0:_ci arg_node:-:$A add_edge:-:_from arg_node:-:$0 arg_node:-:$A add_node:-:$B add_entity_node:-:ent1:_ci arg_node:-:$B add_edge:-:_to arg_node:-:$0 arg_node:-:$B add_node:-:$C add_entity_node:-:ent0:_da arg_node:-:$C add_edge:-:_day arg_node:-:$0 arg_node:-:$C end_operation:-:_and return:-:$0 end_action:-:end	ent0:_da:::saturday:_da ent0:_ci:::pittsburgh:_ci ent1:_ci:::boston:_ci
what are the flights from ent0:_ci to ent1:_ci returning on ent0:_da ent0:_mn ent0:_dn	add_operation:-:_and add_node:-:$0 add_type_node:-:_flight arg_node:-:$0 add_node:-:$A add_entity_node:-:ent0:_ci arg_node:-:$A add_edge:-:_from arg_node:-:$0 arg_node:-:$A add_node:-:$B add_entity_node:-:ent1:_ci arg_node:-:$B add_edge:-:_to arg_node:-:$0 arg_node:-:$B add_node:-:$C add_entity_node:-:ent0:_da arg_node:-:$C add_edge:-:_day_return arg_node:-:$0 arg_node:-:$C add_node:-:$D add_entity_node:-:ent0:_dn arg_node:-:$D add_edge:-:_day_number_return arg_node:-:$0 arg_node:-:$D add_node:-:$E add_entity_node:-:ent0:_mn arg_node:-:$E add_edge:-:_month_return arg_node:-:$0 arg_node:-:$E end_operation:-:_and return:-:$0 end_action:-:end	ent1:_ci:::atlanta:_ci ent0:_dn:::13:_dn ent0:_ci:::charlotte:_ci ent0:_mn:::july:_mn ent0:_da:::tuesday:_da
i need the cost of a ticket going from ent0:_ci to ent1:_ci a ent0:_cl ticket on ent0:_al	add_operation:-:_exists add_operation:-:_and add_node:-:$1 add_node:-:$A add_entity_node:-:ent0:_al arg_node:-:$A add_edge:-:_airline arg_node:-:$1 arg_node:-:$A add_node:-:$B add_entity_node:-:ent0:_cl arg_node:-:$B add_edge:-:_class_type arg_node:-:$1 arg_node:-:$B add_node:-:$C add_entity_node:-:ent0:_ci arg_node:-:$C add_edge:-:_from arg_node:-:$1 arg_node:-:$C add_node:-:$D add_entity_node:-:ent1:_ci arg_node:-:$D add_edge:-:_to arg_node:-:$1 arg_node:-:$D add_operation:-:_= add_type_node:-:_fare arg_node:-:$1 add_node:-:$0 end_operation:-:_= ope_arg:-:$0 end_operation:-:_and end_operation:-:_exists ope_for:-:$1 return:-:$0 end_action:-:end	ent0:_ci:::denver:_ci ent1:_ci:::baltimore:_ci ent0:_al:::ua:_al ent0:_cl:::first:_cl
is there a flight between ent0:_ci and ent1:_ci with a stopover at ent2:_ci	add_operation:-:_and add_node:-:$0 add_type_node:-:_flight arg_node:-:$0 add_node:-:$A add_entity_node:-:ent0:_ci arg_node:-:$A add_edge:-:_from arg_node:-:$0 arg_node:-:$A add_node:-:$B add_entity_node:-:ent1:_ci arg_node:-:$B add_edge:-:_to arg_node:-:$0 arg_node:-:$B add_node:-:$C add_entity_node:-:ent2:_ci arg_node:-:$C add_edge:-:_stop arg_node:-:$0 arg_node:-:$C end_operation:-:_and return:-:$0 end_action:-:end	ent0:_ci:::san_francisco:_ci ent2:_ci:::dallas:_ci ent1:_ci:::boston:_ci
list the takeoffs and landings at ent0:_ap	add_operation:-:_and add_node:-:$0 add_type_node:-:_flight arg_node:-:$0 add_operation:-:_or add_node:-:$A add_entity_node:-:ent0:_ap arg_node:-:$A add_edge:-:_from arg_node:-:$0 arg_node:-:$A add_edge:-:_to arg_node:-:$0 arg_node:-:$A end_operation:-:_or end_operation:-:_and return:-:$0 end_action:-:end	ent0:_ap:::mke:_ap
what flights are there from ent0:_ci to ent1:_ci on ent0:_al	add_operation:-:_and add_node:-:$0 add_type_node:-:_flight arg_node:-:$0 add_node:-:$A add_entity_node:-:ent0:_al arg_node:-:$A add_edge:-:_airline arg_node:-:$0 arg_node:-:$A add_node:-:$B add_entity_node:-:ent0:_ci arg_node:-:$B add_edge:-:_from arg_node:-:$0 arg_node:-:$B add_node:-:$C add_entity_node:-:ent1:_ci arg_node:-:$C add_edge:-:_to arg_node:-:$0 arg_node:-:$C end_operation:-:_and return:-:$0 end_action:-:end	ent0:_ci:::minneapolis:_ci ent1:_ci:::newark:_ci ent0:_al:::co:_al
is there limo service at ent0:_ap	add_operation:-:_and add_node:-:$0 add_type_node:-:_limousine arg_node:-:$0 add_node:-:$A add_entity_node:-:ent0:_ap arg_node:-:$A add_edge:-:_from_airport arg_node:-:$0 arg_node:-:$A end_operation:-:_and return:-:$0 end_action:-:end	ent0:_ap:::pit:_ap
i need a flight from ent0:_ci to ent1:_ci ent0:_da ent0:_pd	add_operation:-:_and add_node:-:$0 add_type_node:-:_flight arg_node:-:$0 add_node:-:$A add_entity_node:-:ent0:_pd arg_node:-:$A add_edge:-:_during_day arg_node:-:$0 arg_node:-:$A add_node:-:$B add_entity_node:-:ent0:_ci arg_node:-:$B add_edge:-:_from arg_node:-:$0 arg_node:-:$B add_node:-:$C add_entity_node:-:ent1:_ci arg_node:-:$C add_edge:-:_to arg_node:-:$0 arg_node:-:$C add_node:-:$D add_entity_node:-:ent0:_da arg_node:-:$D add_edge:-:_day arg_node:-:$0 arg_node:-:$D end_operation:-:_and return:-:$0 end_action:-:end	ent0:_pd:::evening:_pd ent0:_da:::thursday:_da ent1:_ci:::los_angeles:_ci ent0:_ci:::pittsburgh:_ci
how much is a ent0:_cl ticket from ent0:_ci to ent1:_ci	add_operation:-:_exists add_operation:-:_and add_node:-:$1 add_node:-:$A add_entity_node:-:ent0:_cl arg_node:-:$A add_edge:-:_class_type arg_node:-:$1 arg_node:-:$A add_node:-:$B add_entity_node:-:ent0:_ci arg_node:-:$B add_edge:-:_from arg_node:-:$1 arg_node:-:$B add_node:-:$C add_entity_node:-:ent1:_ci arg_node:-:$C add_edge:-:_to arg_node:-:$1 arg_node:-:$C add_operation:-:_= add_type_node:-:_fare arg_node:-:$1 add_node:-:$0 end_operation:-:_= ope_arg:-:$0 end_operation:-:_and end_operation:-:_exists ope_for:-:$1 return:-:$0 end_action:-:end	ent0:_cl:::first:_cl ent1:_ci:::san_francisco:_ci ent0:_ci:::boston:_ci
in ent0:_ci i would like information on ground transportation	add_operation:-:_and add_node:-:$0 add_type_node:-:_ground_transport arg_node:-:$0 add_node:-:$A add_entity_node:-:ent0:_ci arg_node:-:$A add_edge:-:_to_city arg_node:-:$0 arg_node:-:$A end_operation:-:_and return:-:$0 end_action:-:end	ent0:_ci:::dallas:_ci
what flights go from ent0:_ci to ent1:_ci via ent2:_ci	add_operation:-:_and add_node:-:$0 add_type_node:-:_flight arg_node:-:$0 add_node:-:$A add_entity_node:-:ent0:_ci arg_node:-:$A add_edge:-:_from arg_node:-:$0 arg_node:-:$A add_node:-:$B add_entity_node:-:ent1:_ci arg_node:-:$B add_edge:-:_to arg_node:-:$0 arg_node:-:$B add_node:-:$C add_entity_node:-:ent2:_ci arg_node:-:$C add_edge:-:_stop arg_node:-:$0 arg_node:-:$C end_operation:-:_and return:-:$0 end_action:-:end	ent1:_ci:::san_francisco:_ci ent0:_ci:::philadelphia:_ci ent2:_ci:::dallas:_ci
i'd like flights on ent0:_al from ent0:_ci to ent1:_ci arriving before ent0:_ti	add_operation:-:_and add_node:-:$0 add_type_node:-:_flight arg_node:-:$0 add_node:-:$A add_entity_node:-:ent0:_al arg_node:-:$A add_edge:-:_airline arg_node:-:$0 arg_node:-:$A add_operation:-:_< add_type_node:-:_arrival_time arg_node:-:$0 add_node:-:$B add_entity_node:-:ent0:_ti arg_node:-:$B end_operation:-:_< ope_arg:-:$B add_node:-:$C add_entity_node:-:ent0:_ci arg_node:-:$C add_edge:-:_from arg_node:-:$0 arg_node:-:$C add_node:-:$D add_entity_node:-:ent1:_ci arg_node:-:$D add_edge:-:_to arg_node:-:$0 arg_node:-:$D end_operation:-:_and return:-:$0 end_action:-:end	ent0:_ti:::1145:_ti ent1:_ci:::dallas:_ci ent0:_ci:::philadelphia:_ci ent0:_al:::aa:_al
what airlines from ent0:_ci to ent1:_ci	add_operation:-:_exists add_operation:-:_and add_node:-:$1 add_node:-:$A add_entity_node:-:ent0:_ci arg_node:-:$A add_edge:-:_from arg_node:-:$1 arg_node:-:$A add_node:-:$B add_entity_node:-:ent1:_ci arg_node:-:$B add_edge:-:_to arg_node:-:$1 arg_node:-:$B add_operation:-:_= add_type_node:-:_airline:_e arg_node:-:$1 add_node:-:$0 end_operation:-:_= ope_arg:-:$0 end_operation:-:_and end_operation:-:_exists ope_for:-:$1 return:-:$0 end_action:-:end	ent1:_ci:::columbus:_ci ent0:_ci:::washington:_ci
what flights do you have in the ent0:_pd of ent0:_mn ent0:_dn on ent0:_al from ent0:_ci to ent1:_ci and a stopover in ent2:_ci	add_operation:-:_and add_node:-:$0 add_type_node:-:_flight arg_node:-:$0 add_node:-:$A add_entity_node:-:ent0:_al arg_node:-:$A add_edge:-:_airline arg_node:-:$0 arg_node:-:$A add_node:-:$B add_entity_node:-:ent0:_pd arg_node:-:$B add_edge:-:_during_day arg_node:-:$0 arg_node:-:$B add_node:-:$C add_entity_node:-:ent0:_ci arg_node:-:$C add_edge:-:_from arg_node:-:$0 arg_node:-:$C add_node:-:$D add_entity_node:-:ent1:_ci arg_node:-:$D add_edge:-:_to arg_node:-:$0 arg_node:-:$D add_node:-:$E add_entity_node:-:ent2:_ci arg_node:-:$E add_edge:-:_stop arg_node:-:$0 arg_node:-:$E add_node:-:$F add_entity_node:-:ent0:_dn arg_node:-:$F add_edge:-:_day_number arg_node:-:$0 arg_node:-:$F add_node:-:$G add_entity_node:-:ent0:_mn arg_node:-:$G add_edge:-:_month arg_node:-:$0 arg_node:-:$G end_operation:-:_and return:-:$0 end_action:-:end	ent1:_ci:::san_francisco:_ci ent0:_dn:::20:_dn ent0:_pd:::morning:_pd ent2:_ci:::denver:_ci ent0:_al:::ua:_al ent0:_mn:::september:_mn ent0:_ci:::pittsburgh:_ci
what is the cost of a round trip flight from ent0:_ci to ent1:_ci beginning on ent0:_mn ent0:_dn and returning on may sixth	add_operation:-:_exists add_operation:-:_and add_node:-:$1 add_type_node:-:_flight arg_node:-:$1 add_type_node:-:_round_trip arg_node:-:$1 add_node:-:$A add_entity_node:-:ent0:_ci arg_node:-:$A add_edge:-:_from arg_node:-:$1 arg_node:-:$A add_node:-:$B add_entity_node:-:ent1:_ci arg_node:-:$B add_edge:-:_to arg_node:-:$1 arg_node:-:$B add_node:-:$C add_entity_node:-:ent0:_dn arg_node:-:$C add_edge:-:_day_number arg_node:-:$1 arg_node:-:$C add_node:-:$D add_entity_node:-:ent0:_mn arg_node:-:$D add_edge:-:_month arg_node:-:$1 arg_node:-:$D add_operation:-:_= add_type_node:-:_fare arg_node:-:$1 add_node:-:$0 end_operation:-:_= ope_arg:-:$0 end_operation:-:_and end_operation:-:_exists ope_for:-:$1 return:-:$0 end_action:-:end	ent0:_dn:::25:_dn ent1:_ci:::atlanta:_ci ent0:_mn:::april:_mn ent0:_ci:::pittsburgh:_ci
i would like a flight from ent0:_ci to ent1:_ci leaving at ent0:_ti on ent0:_mn ent0:_dn	add_operation:-:_and add_node:-:$0 add_node:-:$A add_entity_node:-:ent0:_mn arg_node:-:$A add_edge:-:_month arg_node:-:$0 arg_node:-:$A add_node:-:$B add_entity_node:-:ent0:_ti arg_node:-:$B add_edge:-:_departure_time arg_node:-:$0 arg_node:-:$B add_node:-:$C add_entity_node:-:ent1:_ci arg_node:-:$C add_edge:-:_to arg_node:-:$0 arg_node:-:$C add_node:-:$D add_entity_node:-:ent0:_ci arg_node:-:$D add_edge:-:_from arg_node:-:$0 arg_node:-:$D add_type_node:-:_flight arg_node:-:$0 add_node:-:$E add_entity_node:-:ent0:_dn arg_node:-:$E add_edge:-:_day_number arg_node:-:$0 arg_node:-:$E end_operation:-:_and return:-:$0 end_action:-:end	ent0:_mn:::august:_mn ent0:_ti:::1430:_ti ent0:_ci:::washington:_ci ent0:_dn:::20:_dn ent1:_ci:::boston:_ci
are there any nonstop flights from ent0:_ci to ent1:_ci that arrive before ent0:_ti	add_operation:-:_and add_node:-:$0 add_type_node:-:_flight arg_node:-:$0 add_type_node:-:_nonstop arg_node:-:$0 add_operation:-:_< add_type_node:-:_arrival_time arg_node:-:$0 add_node:-:$A add_entity_node:-:ent0:_ti arg_node:-:$A end_operation:-:_< ope_arg:-:$A add_node:-:$B add_entity_node:-:ent0:_ci arg_node:-:$B add_edge:-:_from arg_node:-:$0 arg_node:-:$B add_node:-:$C add_entity_node:-:ent1:_ci arg_node:-:$C add_edge:-:_to arg_node:-:$0 arg_node:-:$C end_operation:-:_and return:-:$0 end_action:-:end	ent1:_ci:::denver:_ci ent0:_ti:::1700:_ti ent0:_ci:::philadelphia:_ci
i need a flight from ent0:_ci to ent1:_ci	add_operation:-:_and add_node:-:$0 add_type_node:-:_flight arg_node:-:$0 add_node:-:$A add_entity_node:-:ent0:_ci arg_node:-:$A add_edge:-:_from arg_node:-:$0 arg_node:-:$A add_node:-:$B add_entity_node:-:ent1:_ci arg_node:-:$B add_edge:-:_to arg_node:-:$0 arg_node:-:$B end_operation:-:_and return:-:$0 end_action:-:end	ent0:_ci:::baltimore:_ci ent1:_ci:::seattle:_ci
i'd like to fly nonstop from ent0:_ci to ent1:_ci and get there at ent0:_ti	add_operation:-:_and add_node:-:$0 add_type_node:-:_flight arg_node:-:$0 add_type_node:-:_nonstop arg_node:-:$0 add_node:-:$A add_entity_node:-:ent0:_ti arg_node:-:$A add_edge:-:_arrival_time arg_node:-:$0 arg_node:-:$A add_node:-:$B add_entity_node:-:ent0:_ci arg_node:-:$B add_edge:-:_from arg_node:-:$0 arg_node:-:$B add_node:-:$C add_entity_node:-:ent1:_ci arg_node:-:$C add_edge:-:_to arg_node:-:$0 arg_node:-:$C end_operation:-:_and return:-:$0 end_action:-:end	ent1:_ci:::baltimore:_ci ent0:_ti:::1900:_ti ent0:_ci:::atlanta:_ci
give me ent0:_da nonstop flights from ent0:_ci to ent1:_ci	add_operation:-:_and add_node:-:$0 add_type_node:-:_flight arg_node:-:$0 add_type_node:-:_nonstop arg_node:-:$0 add_node:-:$A add_entity_node:-:ent0:_ci arg_node:-:$A add_edge:-:_from arg_node:-:$0 arg_node:-:$A add_node:-:$B add_entity_node:-:ent1:_ci arg_node:-:$B add_edge:-:_to arg_node:-:$0 arg_node:-:$B add_node:-:$C add_entity_node:-:ent0:_da arg_node:-:$C add_edge:-:_day arg_node:-:$0 arg_node:-:$C end_operation:-:_and return:-:$0 end_action:-:end	ent0:_da:::sunday:_da ent1:_ci:::las_vegas:_ci ent0:_ci:::memphis:_ci
what is the type of aircraft for ent0:_al flight ent0:_fn	add_operation:-:_exists add_operation:-:_and add_node:-:$1 add_type_node:-:_flight arg_node:-:$1 add_node:-:$A add_entity_node:-:ent0:_al arg_node:-:$A add_edge:-:_airline arg_node:-:$1 arg_node:-:$A add_node:-:$B add_entity_node:-:ent0:_fn arg_node:-:$B add_edge:-:_flight_number arg_node:-:$1 arg_node:-:$B add_operation:-:_= add_type_node:-:_aircraft_code arg_node:-:$1 add_node:-:$0 end_operation:-:_= ope_arg:-:$0 end_operation:-:_and end_operation:-:_exists ope_for:-:$1 return:-:$0 end_action:-:end	ent0:_fn:::21:_fn ent0:_al:::ua:_al
can you give me information on transportation from the airport in philadelphia to downtown ent0:_ci	add_operation:-:_and add_node:-:$0 add_type_node:-:_ground_transport arg_node:-:$0 add_node:-:$A add_entity_node:-:ent0:_ci arg_node:-:$A add_edge:-:_from_airport arg_node:-:$0 arg_node:-:$A add_edge:-:_to_city arg_node:-:$0 arg_node:-:$A end_operation:-:_and return:-:$0 end_action:-:end	ent0:_ci:::philadelphia:_ci
